IsHoliday,Temp,Rain1h,Snow1h,CloudsAll,WeatherMain,WeatherDescription,Time,TrafficVolume
None,286.9,0,0,1,Clear,sky is clear,2018-05-21 00:00:00,652
None,286.2,0,0,1,Haze,haze,2018-05-21 01:00:00,350
None,286.53,0,0,1,Clear,sky is clear,2018-05-21 02:00:00,321
None,287.77,0,0,75,Clouds,broken clouds,2018-05-21 03:00:00,333
None,287.93,0,0,75,Clouds,broken clouds,2018-05-21 04:00:00,860
None,287.8,0,0,90,Drizzle,drizzle,2018-05-21 05:00:00,2796
None,287.29,0,0,75,Rain,light rain,2018-05-21 06:00:00,5721
None,287.35,0,0,90,Drizzle,drizzle,2018-05-21 07:00:00,6799
None,287.35,0,0,90,Rain,light rain,2018-05-21 07:00:00,6799
None,287.75,0,0,75,Drizzle,light intensity drizzle,2018-05-21 08:00:00,0
None,287.75,0,0,75,Rain,moderate rain,2018-05-21 08:00:00,5726
None,288.55,0,0,75,Clouds,broken clouds,2018-05-21 09:00:00,4865
None,289.61,0,0,40,Clouds,scattered clouds,2018-05-21 10:00:00,4254
None,290.01,0,0,90,Rain,light rain,2018-05-21 11:00:00,4454
None,290.36,0,0,90,Rain,light rain,2018-05-21 12:00:00,4810
None,290.65,0,0,75,Clouds,broken clouds,2018-05-21 13:00:00,2040
None,291.36,0,0,75,Clouds,broken clouds,2018-05-21 14:00:00,4224
None,292.22,0,0,75,Clouds,broken clouds,2018-05-21 15:00:00,5895
None,292.89,0,0,90,Clouds,overcast clouds,2018-05-21 16:00:00,6968
None,292.66,0,0,90,Clouds,overcast clouds,2018-05-21 17:00:00,6134
None,291.63,0,0,90,Clouds,overcast clouds,2018-05-21 18:00:00,4586
None,291.1,0,0,90,Clouds,overcast clouds,2018-05-21 19:00:00,3249
None,290.29,0,0,90,Clouds,overcast clouds,2018-05-21 20:00:00,2699
None,289.15,0,0,90,Clouds,overcast clouds,2018-05-21 21:00:00,2318
None,288.62,0,0,90,Clouds,overcast clouds,2018-05-21 22:00:00,1668
None,288.29,0,0,75,Clouds,broken clouds,2018-05-21 23:00:00,1060
None,288.15,0,0,90,Clouds,overcast clouds,2018-05-22 00:00:00,554
None,287.58,0,0,90,Clouds,overcast clouds,2018-05-22 01:00:00,333
None,287.76,0,0,90,Clouds,overcast clouds,2018-05-22 02:00:00,249
None,287.51,0,0,90,Haze,haze,2018-05-22 03:00:00,337
None,287.54,0,0,75,Clouds,broken clouds,2018-05-22 04:00:00,886
None,287,0,0,75,Haze,haze,2018-05-22 05:00:00,3026
None,287,0,0,75,Mist,mist,2018-05-22 05:00:00,3026
None,286.72,0,0,75,Haze,haze,2018-05-22 06:00:00,5875
None,286.72,0,0,75,Mist,mist,2018-05-22 06:00:00,5875
None,286.58,0,0,1,Mist,mist,2018-05-22 07:00:00,6019
None,287.61,0,0,20,Mist,mist,2018-05-22 08:00:00,5752
None,288.65,0,0,75,Mist,mist,2018-05-22 09:00:00,5085
None,289.62,0,0,90,Mist,mist,2018-05-22 10:00:00,0
None,290.51,0,0,40,Haze,haze,2018-05-22 11:00:00,4631
None,291.88,0,0,75,Haze,haze,2018-05-22 12:00:00,4760
None,293.14,0,0,75,Haze,haze,2018-05-22 13:00:00,4840
None,294.51,0,0,75,Clouds,broken clouds,2018-05-22 14:00:00,5197
None,295.29,0,0,75,Clouds,broken clouds,2018-05-22 15:00:00,5901
None,295.86,0,0,40,Clouds,scattered clouds,2018-05-22 16:00:00,6907
None,296.15,0,0,40,Clouds,scattered clouds,2018-05-22 17:00:00,6371
None,297,0,0,75,Clouds,broken clouds,2018-05-22 18:00:00,4649
None,296.58,0,0,1,Clear,sky is clear,2018-05-22 19:00:00,3367
None,295.72,0,0,20,Clouds,few clouds,2018-05-22 20:00:00,3028
None,293.95,0,0,40,Clouds,scattered clouds,2018-05-22 21:00:00,3047
None,291.74,0,0,40,Clouds,scattered clouds,2018-05-22 22:00:00,1953
None,290.88,0,0,75,Clouds,broken clouds,2018-05-22 23:00:00,1084
None,290.51,0,0,1,Clear,sky is clear,2018-05-23 00:00:00,599
None,289.29,0,0,1,Clear,sky is clear,2018-05-23 01:00:00,363
None,289.23,0,0,1,Clear,sky is clear,2018-05-23 02:00:00,303
None,288.94,0,0,1,Clear,sky is clear,2018-05-23 03:00:00,349
None,288.75,0,0,1,Mist,mist,2018-05-23 04:00:00,919
None,288.95,0,0,1,Mist,mist,2018-05-23 05:00:00,2989
None,289.08,0,0,40,Mist,mist,2018-05-23 06:00:00,5979
None,289.72,0,0,90,Mist,mist,2018-05-23 07:00:00,6641
None,289.72,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-23 07:00:00,6641
None,291.01,0,0,75,Clouds,broken clouds,2018-05-23 08:00:00,5557
None,292.43,0,0,40,Clouds,scattered clouds,2018-05-23 09:00:00,5217
None,294.37,0,0,75,Clouds,broken clouds,2018-05-23 10:00:00,4728
None,295.28,0,0,1,Clear,sky is clear,2018-05-23 11:00:00,4956
None,296.01,0,0,20,Clouds,few clouds,2018-05-23 12:00:00,4760
None,296.58,0,0,40,Clouds,scattered clouds,2018-05-23 13:00:00,0
None,297.36,0,0,40,Clouds,scattered clouds,2018-05-23 14:00:00,5221
None,298.58,0,0,1,Clear,sky is clear,2018-05-23 15:00:00,5959
None,299.08,0,0,75,Clouds,broken clouds,2018-05-23 16:00:00,6897
None,300.45,0,0,75,Clouds,broken clouds,2018-05-23 17:00:00,6228
None,300.5,0,0,75,Clouds,broken clouds,2018-05-23 18:00:00,4632
None,300.37,0,0,75,Clouds,broken clouds,2018-05-23 19:00:00,3359
None,300.08,0,0,75,Clouds,broken clouds,2018-05-23 20:00:00,2993
None,298.02,0,0,75,Clouds,broken clouds,2018-05-23 21:00:00,2888
None,296.89,0,0,75,Clouds,broken clouds,2018-05-23 22:00:00,0
None,296.09,0,0,1,Clear,sky is clear,2018-05-23 23:00:00,1215
None,295.75,0,0,1,Clear,sky is clear,2018-05-24 00:00:00,628
None,295.62,0,0,1,Clear,sky is clear,2018-05-24 01:00:00,356
None,295.35,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-24 02:00:00,261
None,295.08,0,0,1,Clear,sky is clear,2018-05-24 03:00:00,363
None,294.34,0,0,1,Clear,sky is clear,2018-05-24 04:00:00,883
None,294.15,0,0,1,Clear,sky is clear,2018-05-24 05:00:00,3012
None,294.02,0,0,1,Clear,sky is clear,2018-05-24 06:00:00,5763
None,294.22,0,0,1,Clear,sky is clear,2018-05-24 07:00:00,6298
None,295.28,0,0,75,Clouds,broken clouds,2018-05-24 08:00:00,5695
None,296.79,0,0,1,Clear,sky is clear,2018-05-24 09:00:00,5232
None,298.86,0,0,1,Clear,sky is clear,2018-05-24 10:00:00,4532
None,300.88,0,0,1,Clear,sky is clear,2018-05-24 11:00:00,4923
None,302.58,0,0,75,Clouds,broken clouds,2018-05-24 12:00:00,4969
None,303.88,0,0,75,Clouds,broken clouds,2018-05-24 13:00:00,5036
None,304.62,0,0,1,Clear,sky is clear,2018-05-24 14:00:00,5414
None,305.37,0,0,1,Clear,sky is clear,2018-05-24 15:00:00,6184
None,305.43,0,0,40,Clouds,scattered clouds,2018-05-24 16:00:00,6193
None,305.62,0,0,75,Thunderstorm,thunderstorm,2018-05-24 17:00:00,6107
None,305.08,0,0,75,Clouds,broken clouds,2018-05-24 18:00:00,4787
None,303.73,0,0,75,Thunderstorm,thunderstorm,2018-05-24 19:00:00,3746
None,298.09,0,0,90,Thunderstorm,thunderstorm,2018-05-24 20:00:00,2938
None,298.09,0,0,90,Mist,mist,2018-05-24 20:00:00,2938
None,298.09,0,0,90,Rain,light rain,2018-05-24 20:00:00,2938
None,294.95,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-24 21:00:00,2626
None,294.95,0,0,75,Rain,proximity shower rain,2018-05-24 21:00:00,2626
None,294.95,0,0,75,Mist,mist,2018-05-24 21:00:00,2626
None,293.69,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-24 22:00:00,1938
None,293.69,0,0,75,Rain,moderate rain,2018-05-24 22:00:00,1938
None,293.51,0,0,1,Rain,light rain,2018-05-24 23:00:00,0
None,293.51,0,0,1,Thunderstorm,thunderstorm with light rain,2018-05-24 23:00:00,1261
None,293.89,0,0,40,Thunderstorm,proximity thunderstorm,2018-05-25 00:00:00,648
None,293.89,0,0,40,Rain,light rain,2018-05-25 00:00:00,648
None,294.09,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-25 01:00:00,430
None,294.09,0,0,1,Drizzle,light intensity drizzle,2018-05-25 01:00:00,430
None,294.09,0,0,1,Rain,light rain,2018-05-25 01:00:00,430
None,293.82,0,0,90,Thunderstorm,thunderstorm,2018-05-25 02:00:00,300
None,293.22,0,0,75,Thunderstorm,thunderstorm,2018-05-25 03:00:00,329
None,293.22,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-25 04:00:00,788
None,293.22,0,0,90,Rain,heavy intensity rain,2018-05-25 04:00:00,788
None,293.22,0,0,90,Mist,mist,2018-05-25 04:00:00,788
None,292.15,0,0,40,Thunderstorm,proximity thunderstorm,2018-05-25 05:00:00,2645
None,292.15,0,0,40,Rain,moderate rain,2018-05-25 05:00:00,2645
None,291.84,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-25 06:00:00,5111
None,291.84,0,0,1,Rain,light rain,2018-05-25 06:00:00,5111
None,291.86,0,0,40,Thunderstorm,thunderstorm,2018-05-25 07:00:00,6075
None,292.58,0,0,90,Clouds,overcast clouds,2018-05-25 08:00:00,5206
None,294.51,0,0,75,Clouds,broken clouds,2018-05-25 09:00:00,4859
None,296.58,0,0,75,Clouds,broken clouds,2018-05-25 10:00:00,4534
None,297.15,0,0,40,Clouds,scattered clouds,2018-05-25 11:00:00,4928
None,298.62,0,0,75,Clouds,broken clouds,2018-05-25 12:00:00,5139
None,300.37,0,0,1,Clear,sky is clear,2018-05-25 13:00:00,5148
None,301.65,0,0,40,Clouds,scattered clouds,2018-05-25 14:00:00,5403
None,302.93,0,0,1,Clear,sky is clear,2018-05-25 15:00:00,6083
None,303.95,0,0,75,Rain,light rain,2018-05-25 16:00:00,5753
None,303.44,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-25 17:00:00,4904
None,303.44,0,0,75,Rain,proximity shower rain,2018-05-25 17:00:00,4904
None,299.56,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-25 18:00:00,4023
None,299.56,0,0,75,Rain,proximity shower rain,2018-05-25 18:00:00,4023
None,299.22,0,0,40,Rain,light rain,2018-05-25 19:00:00,3334
None,299.08,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-25 20:00:00,3026
None,297.02,0,0,1,Rain,light rain,2018-05-25 21:00:00,2953
None,295.02,0,0,40,Clouds,scattered clouds,2018-05-25 22:00:00,2863
None,293.89,0,0,1,Clear,sky is clear,2018-05-25 23:00:00,1828
None,293.22,0,0,1,Clear,sky is clear,2018-05-26 00:00:00,1300
None,293.37,0,0,1,Clear,sky is clear,2018-05-26 01:00:00,0
None,292.3,0,0,1,Clear,sky is clear,2018-05-26 02:00:00,579
None,292.3,0,0,1,Clear,sky is clear,2018-05-26 03:00:00,363
None,292.08,0,0,1,Clear,sky is clear,2018-05-26 04:00:00,376
None,291.55,0,0,1,Clear,sky is clear,2018-05-26 05:00:00,649
None,291.08,0,0,1,Clear,sky is clear,2018-05-26 06:00:00,0
None,291.51,0,0,1,Clear,sky is clear,2018-05-26 07:00:00,1690
None,293.62,0,0,1,Clear,sky is clear,2018-05-26 08:00:00,2392
None,295.93,0,0,1,Clear,sky is clear,2018-05-26 09:00:00,3360
None,298.22,0,0,1,Clear,sky is clear,2018-05-26 10:00:00,3540
None,300.72,0,0,5,Clear,sky is clear,2018-05-26 11:00:00,3937
None,302.54,0,0,5,Clear,sky is clear,2018-05-26 12:00:00,4176
None,304.29,0,0,1,Clear,sky is clear,2018-05-26 13:00:00,4130
None,305.44,0,0,1,Clear,sky is clear,2018-05-26 14:00:00,3887
None,306.15,0,0,40,Clouds,scattered clouds,2018-05-26 15:00:00,3761
None,306.65,0,0,40,Clouds,scattered clouds,2018-05-26 16:00:00,3970
None,306.58,0,0,1,Clear,sky is clear,2018-05-26 17:00:00,3858
None,306.51,0,0,1,Clear,sky is clear,2018-05-26 18:00:00,3714
None,306.02,0,0,1,Clear,sky is clear,2018-05-26 19:00:00,2965
None,305.09,0,0,1,Clear,sky is clear,2018-05-26 20:00:00,2855
None,301.89,0,0,5,Clear,sky is clear,2018-05-26 21:00:00,2956
None,297.8,0,0,5,Clear,sky is clear,2018-05-26 22:00:00,3036
None,295.8,0,0,1,Clear,sky is clear,2018-05-26 23:00:00,2141
None,294.61,0,0,1,Clear,sky is clear,2018-05-27 00:00:00,1633
None,292.94,0,0,1,Clear,sky is clear,2018-05-27 01:00:00,829
None,292.01,0,0,1,Clear,sky is clear,2018-05-27 02:00:00,712
None,291.08,0,0,1,Clear,sky is clear,2018-05-27 03:00:00,486
None,290.68,0,0,1,Clear,sky is clear,2018-05-27 04:00:00,401
None,289.95,0,0,1,Clear,sky is clear,2018-05-27 05:00:00,844
None,289.37,0,0,1,Clear,sky is clear,2018-05-27 06:00:00,1192
None,290.43,0,0,1,Mist,mist,2018-05-27 07:00:00,1205
None,293.28,0,0,1,Clear,sky is clear,2018-05-27 08:00:00,1819
None,296.61,0,0,1,Clear,sky is clear,2018-05-27 09:00:00,2660
None,299.72,0,0,1,Clear,sky is clear,2018-05-27 10:00:00,3431
None,301.71,0,0,90,Clouds,overcast clouds,2018-05-27 11:00:00,3782
None,302.79,0,0,1,Clear,sky is clear,2018-05-27 12:00:00,4190
None,303.42,0,0,1,Rain,light rain,2018-05-27 13:00:00,4139
None,303.08,0,0,75,Rain,light rain,2018-05-27 14:00:00,3963
None,303.07,0,0,75,Clouds,broken clouds,2018-05-27 15:00:00,3821
None,304.15,0,0,75,Clouds,broken clouds,2018-05-27 16:00:00,3739
None,304.61,0,0,75,Clouds,broken clouds,2018-05-27 17:00:00,3266
None,304.79,0,0,75,Clouds,broken clouds,2018-05-27 18:00:00,3127
None,305.22,0,0,1,Clear,sky is clear,2018-05-27 19:00:00,2830
None,305.17,0,0,1,Clear,sky is clear,2018-05-27 20:00:00,2825
None,301.887,0,0,8,Clear,sky is clear,2018-05-27 21:00:00,2656
None,301.15,0,0,75,Clouds,broken clouds,2018-05-27 22:00:00,2565
None,300.54,0,0,75,Clouds,broken clouds,2018-05-27 23:00:00,1660
Memorial Day,299.487,0,0,24,Clouds,few clouds,2018-05-28 00:00:00,0
None,299.487,0,0,24,Clouds,few clouds,2018-05-28 01:00:00,559
None,298.35,0,0,20,Clouds,few clouds,2018-05-28 02:00:00,440
None,297.407,0,0,8,Clear,sky is clear,2018-05-28 03:00:00,332
None,297.407,0,0,8,Clear,sky is clear,2018-05-28 04:00:00,314
None,297.407,0,0,8,Clear,sky is clear,2018-05-28 05:00:00,488
None,295.63,0,0,1,Clear,sky is clear,2018-05-28 06:00:00,882
None,295.62,0,0,1,Clear,sky is clear,2018-05-28 07:00:00,989
None,299.15,0,0,1,Clear,sky is clear,2018-05-28 08:00:00,1294
None,299.15,0,0,1,Clear,sky is clear,2018-05-28 09:00:00,1873
None,302.2990000000001,0,0,0,Clear,Sky is Clear,2018-05-28 10:00:00,0
None,302.2990000000001,0,0,0,Clear,Sky is Clear,2018-05-28 11:00:00,3037
None,305.15,0,0,75,Clouds,broken clouds,2018-05-28 12:00:00,3375
None,305.93,0,0,75,Clouds,broken clouds,2018-05-28 13:00:00,3611
None,307.29,0,0,75,Clouds,broken clouds,2018-05-28 14:00:00,4032
None,308.95,0,0,40,Clouds,scattered clouds,2018-05-28 15:00:00,3812
None,310.07,0,0,75,Clouds,broken clouds,2018-05-28 16:00:00,3810
None,307.87,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-28 17:00:00,3822
None,304.01,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-28 18:00:00,3749
None,304.01,0,0,90,Rain,light rain,2018-05-28 18:00:00,3749
None,300.36,0,0,40,Rain,light rain,2018-05-28 19:00:00,3145
None,300.36,0,0,40,Thunderstorm,proximity thunderstorm,2018-05-28 19:00:00,3145
None,299.65,0,0,75,Rain,light rain,2018-05-28 20:00:00,2611
None,299.65,0,0,75,Thunderstorm,thunderstorm with rain,2018-05-28 20:00:00,2611
None,299.07,0,0,1,Rain,light rain,2018-05-28 21:00:00,2338
None,299.07,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-28 21:00:00,2338
None,298.01,0,0,75,Rain,moderate rain,2018-05-28 22:00:00,1936
None,297.08,0,0,90,Rain,light rain,2018-05-28 23:00:00,1141
None,296.35,0,0,1,Clear,sky is clear,2018-05-29 00:00:00,565
None,295.08,0,0,1,Clear,sky is clear,2018-05-29 01:00:00,347
None,295.02,0,0,1,Clear,sky is clear,2018-05-29 02:00:00,239
None,295.35,0,0,1,Clear,sky is clear,2018-05-29 03:00:00,340
None,295.29,0,0,1,Clear,sky is clear,2018-05-29 04:00:00,828
None,295.01,0,0,1,Clear,sky is clear,2018-05-29 05:00:00,2911
None,294.42,0,0,1,Clear,sky is clear,2018-05-29 06:00:00,5723
None,295.08,0,0,75,Clouds,broken clouds,2018-05-29 07:00:00,6106
None,296.29,0,0,1,Clear,sky is clear,2018-05-29 08:00:00,5530
None,297.81,0,0,75,Clouds,broken clouds,2018-05-29 09:00:00,5117
None,299.69,0,0,1,Clear,sky is clear,2018-05-29 10:00:00,0
None,301.68,0,0,40,Clouds,scattered clouds,2018-05-29 11:00:00,4436
None,303.58,0,0,20,Clouds,few clouds,2018-05-29 12:00:00,4866
None,305,0,0,40,Clouds,scattered clouds,2018-05-29 13:00:00,4973
None,306.22,0,0,1,Clear,sky is clear,2018-05-29 14:00:00,5159
None,305.6,0,0,75,Thunderstorm,thunderstorm,2018-05-29 15:00:00,6018
None,303.04,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-29 16:00:00,6820
None,303.04,0,0,75,Rain,light rain,2018-05-29 16:00:00,6820
None,298.96,0,0,1,Rain,heavy intensity rain,2018-05-29 17:00:00,5990
None,298.96,0,0,1,Thunderstorm,proximity thunderstorm,2018-05-29 17:00:00,5990
None,297.55,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-29 18:00:00,4267
None,297.55,0,0,90,Rain,moderate rain,2018-05-29 18:00:00,4267
None,294.87,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-29 19:00:00,3036
None,294.87,0,0,90,Rain,moderate rain,2018-05-29 19:00:00,3036
None,294.87,0,0,90,Mist,mist,2018-05-29 19:00:00,3036
None,294,0,0,75,Rain,moderate rain,2018-05-29 20:00:00,2466
None,294,0,0,75,Thunderstorm,proximity thunderstorm,2018-05-29 20:00:00,2466
None,294,0,0,75,Mist,mist,2018-05-29 20:00:00,2466
None,293.76,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-29 21:00:00,2154
None,293.76,0,0,90,Mist,mist,2018-05-29 21:00:00,2154
None,293.76,0,0,90,Rain,moderate rain,2018-05-29 21:00:00,2154
None,293.35,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-29 22:00:00,1595
None,293.35,0,0,90,Rain,heavy intensity rain,2018-05-29 22:00:00,1595
None,293.35,0,0,90,Mist,mist,2018-05-29 22:00:00,1595
None,293.15,0,0,90,Rain,moderate rain,2018-05-29 23:00:00,969
None,293.15,0,0,90,Mist,mist,2018-05-29 23:00:00,969
None,293.15,0,0,90,Thunderstorm,thunderstorm with rain,2018-05-29 23:00:00,969
None,292.92,0,0,90,Rain,heavy intensity rain,2018-05-30 00:00:00,0
None,292.92,0,0,90,Mist,mist,2018-05-30 00:00:00,527
None,292.92,0,0,90,Thunderstorm,proximity thunderstorm,2018-05-30 00:00:00,527
None,292.72,0,0,75,Rain,moderate rain,2018-05-30 01:00:00,351
None,292.72,0,0,75,Mist,mist,2018-05-30 01:00:00,351
None,292.51,0,0,1,Mist,mist,2018-05-30 02:00:00,306
None,292.51,0,0,1,Drizzle,drizzle,2018-05-30 02:00:00,306
None,292.51,0,0,1,Rain,light rain,2018-05-30 02:00:00,306
None,292.15,0,0,1,Mist,mist,2018-05-30 03:00:00,329
None,292.22,0,0,1,Mist,mist,2018-05-30 04:00:00,893
None,292.15,0,0,1,Mist,mist,2018-05-30 05:00:00,3023
None,291.77,0,0,1,Mist,mist,2018-05-30 06:00:00,6046
None,292.08,0,0,75,Mist,mist,2018-05-30 07:00:00,6326
None,293.01,0,0,90,Clouds,overcast clouds,2018-05-30 08:00:00,5716
None,293.15,0,0,90,Rain,light rain,2018-05-30 09:00:00,5283
None,294.08,0,0,90,Rain,light rain,2018-05-30 10:00:00,4554
None,294.08,0,0,90,Drizzle,light intensity drizzle,2018-05-30 10:00:00,4554
None,294.29,0,0,90,Rain,light rain,2018-05-30 11:00:00,4744
None,294.58,0,0,90,Rain,light rain,2018-05-30 12:00:00,4923
None,294.48,0,0,90,Rain,light rain,2018-05-30 13:00:00,4823
None,294.48,0,0,90,Drizzle,light intensity drizzle,2018-05-30 13:00:00,4823
None,294.36,0,0,90,Rain,moderate rain,2018-05-30 14:00:00,5343
None,294.36,0,0,90,Mist,mist,2018-05-30 14:00:00,5343
None,294.79,0,0,90,Rain,heavy intensity rain,2018-05-30 15:00:00,0
None,294.79,0,0,90,Mist,mist,2018-05-30 15:00:00,6062
None,294.79,0,0,90,Drizzle,light intensity drizzle,2018-05-30 15:00:00,6062
None,295.35,0,0,90,Haze,haze,2018-05-30 16:00:00,7042
None,295.35,0,0,90,Rain,moderate rain,2018-05-30 16:00:00,7042
None,295.89,0,0,75,Drizzle,light intensity drizzle,2018-05-30 17:00:00,6429
None,295.95,0,0,90,Drizzle,light intensity drizzle,2018-05-30 18:00:00,4621
None,295.95,0,0,90,Rain,heavy intensity rain,2018-05-30 18:00:00,4621
None,295.75,0,0,75,Clouds,broken clouds,2018-05-30 19:00:00,3555
None,295.48,0,0,75,Clouds,broken clouds,2018-05-30 20:00:00,2788
None,294.65,0,0,75,Clouds,broken clouds,2018-05-30 21:00:00,2612
None,293.92,0,0,1,Clear,sky is clear,2018-05-30 22:00:00,1932
None,292.8,0,0,90,Mist,mist,2018-05-30 23:00:00,1233
None,292.29,0,0,90,Mist,mist,2018-05-31 00:00:00,695
None,291.62,0,0,1,Mist,mist,2018-05-31 01:00:00,382
None,291.62,0,0,1,Fog,fog,2018-05-31 01:00:00,382
None,291.62,0,0,1,Haze,haze,2018-05-31 01:00:00,382
None,291.16,0,0,1,Mist,mist,2018-05-31 02:00:00,307
None,291.16,0,0,1,Fog,fog,2018-05-31 02:00:00,307
None,291.16,0,0,1,Haze,haze,2018-05-31 02:00:00,307
None,291.44,0,0,1,Mist,mist,2018-05-31 03:00:00,343
None,291.44,0,0,1,Fog,fog,2018-05-31 03:00:00,343
None,291.44,0,0,1,Haze,haze,2018-05-31 03:00:00,343
None,290.82,0,0,90,Mist,mist,2018-05-31 04:00:00,922
None,290.82,0,0,90,Fog,fog,2018-05-31 04:00:00,922
None,290.82,0,0,90,Haze,haze,2018-05-31 04:00:00,922
None,290.87,0,0,20,Mist,mist,2018-05-31 05:00:00,3013
None,290.87,0,0,20,Fog,fog,2018-05-31 05:00:00,3013
None,290.87,0,0,20,Haze,haze,2018-05-31 05:00:00,3013
None,290.68,0,0,20,Fog,fog,2018-05-31 06:00:00,6007
None,290.68,0,0,20,Mist,mist,2018-05-31 06:00:00,6007
None,290.68,0,0,20,Haze,haze,2018-05-31 06:00:00,6007
None,291.02,0,0,90,Fog,fog,2018-05-31 07:00:00,6420
None,291.02,0,0,90,Mist,mist,2018-05-31 07:00:00,6420
None,291.02,0,0,90,Haze,haze,2018-05-31 07:00:00,6420
None,291.75,0,0,90,Fog,fog,2018-05-31 08:00:00,0
None,291.75,0,0,90,Mist,mist,2018-05-31 08:00:00,5912
None,291.75,0,0,90,Haze,haze,2018-05-31 08:00:00,5912
None,292.43,0,0,40,Mist,mist,2018-05-31 09:00:00,5313
None,292.43,0,0,40,Haze,haze,2018-05-31 09:00:00,5313
None,294.86,0,0,40,Mist,mist,2018-05-31 10:00:00,4734
None,296.79,0,0,40,Clouds,scattered clouds,2018-05-31 11:00:00,5008
None,298.68,0,0,40,Clouds,scattered clouds,2018-05-31 12:00:00,5031
None,299.43,0,0,40,Clouds,scattered clouds,2018-05-31 13:00:00,5199
None,300.36,0,0,75,Clouds,broken clouds,2018-05-31 14:00:00,5407
None,300.72,0,0,75,Clouds,broken clouds,2018-05-31 15:00:00,5950
None,301.35,0,0,75,Clouds,broken clouds,2018-05-31 16:00:00,6860
None,301.72,0,0,75,Clouds,broken clouds,2018-05-31 17:00:00,6358
None,301.65,0,0,40,Clouds,scattered clouds,2018-05-31 18:00:00,5042
None,301.28,0,0,40,Clouds,scattered clouds,2018-05-31 19:00:00,3671
None,300.22,0,0,40,Clouds,scattered clouds,2018-05-31 20:00:00,3037
None,298.75,0,0,20,Clouds,few clouds,2018-05-31 21:00:00,3102
None,296.82,0,0,5,Clear,sky is clear,2018-05-31 22:00:00,2222
None,295.28,0,0,1,Clear,sky is clear,2018-05-31 23:00:00,0
None,294.28,0,0,1,Clear,sky is clear,2018-06-01 00:00:00,786
None,293.22,0,0,1,Clear,sky is clear,2018-06-01 01:00:00,497
None,292.22,0,0,1,Clear,sky is clear,2018-06-01 02:00:00,346
None,291.43,0,0,1,Clear,sky is clear,2018-06-01 03:00:00,395
None,291.15,0,0,1,Clear,sky is clear,2018-06-01 04:00:00,872
None,290.82,0,0,1,Clear,sky is clear,2018-06-01 05:00:00,2965
None,290.94,0,0,75,Clouds,broken clouds,2018-06-01 06:00:00,5345
None,291.07,0,0,90,Clouds,overcast clouds,2018-06-01 07:00:00,6658
None,291.15,0,0,90,Mist,mist,2018-06-01 08:00:00,5639
None,290.75,0,0,90,Clouds,overcast clouds,2018-06-01 09:00:00,5132
None,291.88,0,0,40,Clouds,scattered clouds,2018-06-01 10:00:00,4739
None,292.94,0,0,40,Clouds,scattered clouds,2018-06-01 11:00:00,5043
None,294.86,0,0,40,Clouds,scattered clouds,2018-06-01 12:00:00,5387
None,296.01,0,0,75,Clouds,broken clouds,2018-06-01 13:00:00,5381
None,297.29,0,0,75,Clouds,broken clouds,2018-06-01 14:00:00,5742
None,298.29,0,0,75,Clouds,broken clouds,2018-06-01 15:00:00,6352
None,298.95,0,0,40,Clouds,scattered clouds,2018-06-01 16:00:00,6860
None,298.82,0,0,75,Clouds,broken clouds,2018-06-01 17:00:00,5983
None,298.86,0,0,75,Clouds,broken clouds,2018-06-01 18:00:00,4926
None,298.07,0,0,40,Clouds,scattered clouds,2018-06-01 19:00:00,3804
